2023,10,2,22908, CRP, CREMA PURA,25,15
2023,10,2,23067, QUAMMM, QUESO ASADERO MOY 1KG (PRO),134,3.975
2023,10,2,23067, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,2,23068, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,2
2023,10,2,23069, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,0.98
2023,10,2,23069, QUOIMK, QUESO OAXACA IMPERIAL 1/4KG 89,22.25,5.31
2023,10,2,23069, QUCB, QUESO CREMA IMPERIAL KILO,53,1
2023,10,2,23070, CRCCHORRO, CREMA IMPERIAL              ,44,4
2023,10,2,23071, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,0.98
2023,10,2,23072, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,2,23072, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,2,23073, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,2,23074, ARRI, ARRACHERA MARINADA IMPERIAL,84,15
2023,10,2,23074, TOJI, TORTILLA HARINA IMPERIAL 10PZ JUMBO ,42,3
2023,10,2,23075, REZM, REQUESON ORDENA MAYOR DIEZ (PRO) 41,41,40
2023,10,2,23076, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,2,23077, JAR, JAMON AMERICANO RIOJA (PRO),71,0.5
2023,10,2,23078, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,2,23079, QUMEV, QUESO MOLIDO ECONOMICO VANIA (PRO),28,1
2023,10,2,23079, QUM, QUESO MOLIDO MONARCA ,76,1
2023,10,2,23079, CRZP, CREMA ORDEÑA (PRO),29,3
2023,10,2,23080, CARA, CARNE RES AMPARITO 1KG,66,3
2023,10,2,23081, MOP3, MOLE PROVINCIANO 3KG,194,1
2023,10,2,23081, CRP, CREMA PURA,22,3
2023,10,2,23082, CRE, CREMA EXTRA,34,3
2023,10,2,23082, JAPCPR, JAMON PIERNA CAPIS (PRO),99,0.5
2023,10,2,23083, JAR, JAMON AMERICANO RIOJA (PRO),71,4
2023,10,2,23083, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,3
2023,10,2,23084, QU, QUESO PANELA IMPERIAL 69,45,1
2023,10,2,23084, CRCCHORRO, CREMA IMPERIAL              ,44,1.5
2023,10,2,23084, CRP, CREMA PURA,22,1.5
2023,10,2,23085, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,2,23086, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,2,23087, RET, RECORTE TOCINO IMPERIAL,69,0.5
2023,10,2,23088, JAPCPR, JAMON PIERNA CAPIS (PRO),99,0.75
2023,10,2,23089, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,3
2023,10,2,23089, JAR, JAMON AMERICANO RIOJA (PRO),71,5
2023,10,2,23090, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,2,23091, RET, RECORTE TOCINO IMPERIAL,69,0.5
2023,10,2,23092, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,6.18
2023,10,2,23093, QU, QUESO PANELA IMPERIAL 69,45,1.107692308
2023,10,2,23093, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,2
2023,10,2,23093, CARA, CARNE RES AMPARITO 1KG,66,1
2023,10,2,23094, ARRI, ARRACHERA MARINADA IMPERIAL,84,1
2023,10,2,23095, CRIO, CREMA IMPERIAL ORO,59,4
2023,10,2,23096, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,9.58
2023,10,2,23097, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,3
2023,10,2,23098, ARRI, ARRACHERA MARINADA IMPERIAL,84,1
2023,10,2,23098, CARA, CARNE RES AMPARITO 1KG,66,1
2023,10,2,23098, CRIO, CREMA IMPERIAL ORO,59,0.25
2023,10,2,23099, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,4.205
2023,10,2,23099, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122,122,1
2023,10,2,23099, QUMEVB, QUESO MOLIDO ECONOMICO VANIA (PRO) 5KG,137.5,1
2023,10,2,23099, QUMM, QUESO MOLIDO MONARCA 5KG BOLSA ,377.5,1
2023,10,2,23100, CRE, CREMA EXTRA,34,3
2023,10,2,23101, REZ, REQUESON ORDENA (PRO) 43,43,7
2023,10,2,23102, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,1
2023,10,2,23102, LED24C, LECHERA DUPAOLI 24KG CUBETA GRANDE,1105,1
2023,10,2,23103, CRZP, CREMA ORDEÑA (PRO),29,3
2023,10,2,23104, ARRI, ARRACHERA MARINADA IMPERIAL,84,10
2023,10,2,23104, TOJI, TORTILLA HARINA IMPERIAL 10PZ JUMBO ,42,2
2023,10,2,23104, CRCCUCHORRO, CREMA IMPERIAL CUBETA 18KG,785,1
2023,10,2,23105, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,2,23106, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,2.21
2023,10,2,23107, CARA, CARNE RES AMPARITO 1KG,66,3
2023,10,2,23108, TOI, TOCINO IMPERIAL ,112,0.25
2023,10,2,23109, CRIO, CREMA IMPERIAL ORO,59,2
2023,10,2,23109, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,2,23110, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,2,23111, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,0.53
2023,10,2,23112, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,2,23113, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,2
2023,10,2,23113, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,2
2023,10,2,23113, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,0.5
2023,10,2,23114, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,8
2023,10,2,23114, CRCCHORRO, CREMA IMPERIAL              ,44,4
2023,10,2,23115, EXQAS, EXHIBIDOR QUESO AMARILLO SABINO,119,1
2023,10,2,23115, JAYR, JAMON YORK RIOJA (PRO),101.5,1
2023,10,2,23115, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,2
2023,10,2,23116, MAD, MARGARINA DAISY 1KG,55,3
2023,10,2,23117, REIO, REQUESON IMPERIAL ORO 47,47,1
2023,10,2,23117, CRE, CREMA EXTRA,34,1
2023,10,2,23118, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,1.405
2023,10,2,23118, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,17.5,1
2023,10,2,23118, CRE, CREMA EXTRA,34,2
2023,10,2,23119, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122,122,0.98
2023,10,2,23119, SAVZCM, SALCHICHA VIENA CAPIS 1/2KG (PRO),32.5,1
2023,10,2,23120, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,4.86
2023,10,2,23120, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,2.41
2023,10,2,23120, CRCCHORRO, CREMA IMPERIAL              ,44,6
2023,10,2,23121, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122,122,1.035
2023,10,2,23121, QUPCO, QUESO PANELA ORO 1K CUADRADA 85,85,1.19
2023,10,2,23121, REIO, REQUESON IMPERIAL ORO 47,47,1
2023,10,2,23121, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,2,23122, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,1.1
2023,10,2,23122, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,1.22
2023,10,2,23122, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,3,23123, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,0.97
2023,10,3,23124, ARRI, ARRACHERA MARINADA IMPERIAL,84,10
2023,10,3,23125, CUMK, CUERITOS MEXICANO 1KG,22.5,1
2023,10,3,23125, CAYG, CATSUP YOLI GALON,70,1
2023,10,3,23125, LED5, LECHERA ALTEÑA DUPAOLI 5K CUBETA CHICA,238,1
2023,10,3,23125, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,3,23126, ADFRM, ADOBERA FUNDIR RAMIREZ 1/2KG (PRO) 106,53,4
2023,10,3,23126, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,2.29
2023,10,3,23127, CARA, CARNE RES AMPARITO 1KG,66,1
2023,10,3,23128, ADFRK, ADOBERA FUNDIR RAMIREZ 1KG (PRO) 106,106,4.76
2023,10,3,23129, REZ, REQUESON ORDENA (PRO) 43,43,0.25
2023,10,3,23130, QUFSMM1, ADOBERA SAN MIGUEL DORADA 1K (PRO) 135,134,1.05
2023,10,3,23130, REIO, REQUESON IMPERIAL ORO 47,47,2
2023,10,3,23130, CRIO, CREMA IMPERIAL ORO,59,1.5
2023,10,3,23131, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,1.17
2023,10,3,23132, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122,122,0.95
2023,10,3,23132, RE, REQUESON IMPERIAL 37,37,0.58
2023,10,3,23132, SAPZC1, SALCHICHA PAVO CAPIS 1KG (PRO),62,1
2023,10,3,23132, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,3,23133, QUPC, QUESO PANELA IMPERIAL CUADRADA 1KG 69,69,4.925
2023,10,3,23134, CHRZG, CHILES RAJAS GRANEL (PRO),37,1
2023,10,3,23134, JAEA, JAMON ESPALDILLA AROOS (PRO),44,1
2023,10,3,23135, QU, QUESO PANELA IMPERIAL 69,45,0.953846154
2023,10,3,23136, ARRI, ARRACHERA MARINADA IMPERIAL,83,4
2023,10,3,23137, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,3,23138, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,3,23139, QUCB, QUESO CREMA IMPERIAL KILO,53,1
2023,10,3,23139, CRIO, CREMA IMPERIAL ORO,59,3
2023,10,3,23140, CRP, CREMA PURA,22,2
2023,10,3,23141, QUOSJ1, QUESO OAXACA IMPERIAL ORO 1/4KG 122,30.5,3
2023,10,3,23142, CRBLK, CREMA PARA BATIR LYNCOTT 1L,87,4
2023,10,3,23143, ARRI, ARRACHERA MARINADA IMPERIAL,84,10
2023,10,3,23144, TOHIR, TORTILLA HARINA IMPERIAL 8PZ,12.5,1
2023,10,3,23144, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,3,23144, JACC, JAMON CALIFORNIA CAPIS (PRO),77,0.25
2023,10,3,23145, QUOSMM, QUESO OAXACA SAN MIGUEL 1/2K (PRO) 136,68,1
2023,10,3,23145, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,1
2023,10,3,23146, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,3,23146, CRBLK, CREMA PARA BATIR LYNCOTT 1L,87,2
2023,10,3,23147, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,1
2023,10,3,23147, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,6
2023,10,3,23147, JAR, JAMON AMERICANO RIOJA (PRO),71,3
2023,10,3,23148, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,0.25
2023,10,3,23148, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,3,23149, ZAVCP, ZANAHORIAS CASTANEDA CUBETA (PRO),129,1
2023,10,3,23150, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,2.89
2023,10,3,23150, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,3.69
2023,10,3,23150, CRIO, CREMA IMPERIAL ORO,59,8
2023,10,3,23150, JAR, JAMON AMERICANO RIOJA (PRO),71,7
2023,10,3,23151, CRE, CREMA EXTRA,34,2
2023,10,3,23151, CRCCHORRO, CREMA IMPERIAL              ,44,5
2023,10,3,23152, JAEA, JAMON ESPALDILLA AROOS (PRO),44,0.25
2023,10,3,23152, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,3,23153, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,3,23154, CRP, CREMA PURA,22,4
2023,10,3,23155, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,3,23156, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,3,23157, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,2
2023,10,3,23157, JAR, JAMON AMERICANO RIOJA (PRO),71,1
2023,10,3,23158, QUOIM, QUESO OAXACA IMPERIAL 1/2KG 89,44.5,1.5
2023,10,3,23158, QU, QUESO PANELA IMPERIAL 69,45,1.030769231
2023,10,3,23158, TOI, TOCINO IMPERIAL ,112,0.5
2023,10,3,23158, CRCCHORRO, CREMA IMPERIAL              ,44,0.5
2023,10,3,23158, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,3,23159, ADFSK, ADOBERA FUNDIR SANDRITA 165,165,3.22
2023,10,3,23159, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,3.15
2023,10,3,23159, ARRI, ARRACHERA MARINADA IMPERIAL,83,2
2023,10,3,23159, CUP1, CUERITOS PICADOS IMPERIAL 1KG,17.5,4
2023,10,3,23159, CRCCHORRO, CREMA IMPERIAL              ,44,6
2023,10,3,23160, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,3.5
2023,10,3,23161, QUAMM, ADOBERA FUNDIR MOY 1/2KG 139,69.5,1
2023,10,3,23161, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.06
2023,10,3,23161, MAD1K, MANTEQUILLA DAISY 1KG,107,3
2023,10,3,23161, SAVZC1, SALCHICHA VIENA CAPIS 1KG (PRO),57.5,1
2023,10,3,23161, CAYG, CATSUP YOLI GALON,70,1
2023,10,3,23162, CUMK, CUERITOS MEXICANO 1KG,22.5,8
2023,10,3,23163, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,3,23164, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89,89,1.025
2023,10,3,23164, QU, QUESO PANELA IMPERIAL 69,45,2.915384615
2023,10,3,23165, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,3,23166, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,3,23167, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,1
2023,10,3,23168, QUCIMA, QUESO ASADERO CHELITA  1KG,89,1
2023,10,3,23168, QUCCMDI, QUESO MIXTO IMPERIAL (PRO) (SEPULVEDA),74.5,50
2023,10,3,23168, JARI, JAMON AMERICANO RIOJA (PRO)(SEPULVEDA),70,15
2023,10,3,23168, CAP, CATSUP EN PORCIONES 8GR (1000PZ)GRANDE,209,1
2023,10,3,23168, CHSP, CHILE SECO EN PORCIONES (1000PZ) CAJA,179,1
2023,10,3,23168, MOP, MOSTAZA EN PORCIONES 8GR (1000PZ),236,1
2023,10,3,23169, SAPZC2, SALCHICHA PAVO CAPIS 2.5KG (PRO),134,2
2023,10,3,23169, JAEA, JAMON ESPALDILLA AROOS (PRO),44,4
2023,10,3,23170, QUOSJ, QUESO OAXACA IMPERIAL ORO 1/2KG 122,61,1
2023,10,3,23171, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,1
2023,10,3,23171, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,1
2023,10,3,23172, TOZFR1, TOCINO ESPECIAL ACOMODADO 129,129,1
2023,10,3,23173, REIO, REQUESON IMPERIAL ORO 47,47,1
2023,10,3,23174, CARA, CARNE RES AMPARITO 1KG,66,1
2023,10,3,23174, CAYG, CATSUP YOLI GALON,70,1
2023,10,3,23175, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,3,23176, TOHIR, TORTILLA HARINA IMPERIAL 8PZ,12.5,1
2023,10,3,23176, CRZP, CREMA ORDEÑA (PRO),29,0.5
2023,10,3,23176, JAEA, JAMON ESPALDILLA AROOS (PRO),44,0.5
2023,10,3,23177, QUOSM, QUESO OAXACA SAN MIGUEL 1KG (PRO) 136,136,0.54
2023,10,3,23177, TOHIR, TORTILLA HARINA IMPERIAL 8PZ,12.5,5
2023,10,3,23178, QUMEVB, QUESO MOLIDO ECONOMICO VANIA (PRO) 5KG,137.5,2
2023,10,3,23178, CREM, CREMA EXTRA MAYOREO,33,10
2023,10,3,23179, QUMM, QUESO MOLIDO MONARCA 5KG BOLSA ,377.5,1
2023,10,3,23180, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,3,23181, QU, QUESO PANELA IMPERIAL 69,45,1
2023,10,3,23181, CHRV3A, CHILES RAJAS VITROLERO 3.8KG,69,1
2023,10,3,23181, CRP, CREMA PURA,22,3
2023,10,3,23182, ARRI, ARRACHERA MARINADA IMPERIAL,83,8
2023,10,3,23182, CREC, CREMA EXTRA CUBETA 18KG,614,2
2023,10,3,23182, CRCCUCHORRO, CREMA IMPERIAL CUBETA 18KG,785,1
2023,10,3,23183, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,4.24
2023,10,3,23183, QUCC2, QUESO CREMA IMPERIAL 2.2KG,112,1
2023,10,3,23183, JAR, JAMON AMERICANO RIOJA (PRO),71,8
2023,10,3,23184, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,3,23185, QUCLA, QUESO CHIHUAHUA LA ALTEÑA 1KG 136,136,1.94
2023,10,3,23185, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122,122,0.995
2023,10,3,23186, QUOIP, QUESO OAXACA IMPERIAL PLATO (PRO) 89,89,2
2023,10,3,23187, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,3,23188, CRE, CREMA EXTRA,34,4
2023,10,3,23189, JACR, JAMON COCIDO RIOJA (PRO),63,0.5
2023,10,3,23189, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,3,23190, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,1.235
2023,10,3,23190, QU, QUESO PANELA IMPERIAL 69,45,2.046153846
2023,10,3,23190, CRE, CREMA EXTRA,34,1
2023,10,3,23191, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,3,23192, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,1
2023,10,3,23193, ARRI, ARRACHERA MARINADA IMPERIAL,83,10
2023,10,3,23193, BORI, CHILES RODAJAS IMPERIAL 3KG BOLSA,62,1
2023,10,3,23193, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,3,23194, QUC1, QUESO COTIJA SECO 1 TROZO 107,107,9.51
2023,10,3,23195, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,2.04
2023,10,3,23195, CRIO, CREMA IMPERIAL ORO,59,4
2023,10,3,23196, QUPCB, QUESO PANELA ORO 85 ,55,0.9
2023,10,3,23196, QUFSMDM, ADOBERA SAN MIGUEL DORADA 1/2KG 135,67,1.1
2023,10,3,23196, TOI, TOCINO IMPERIAL ,112,0.6
2023,10,3,23197, EXQAS, EXHIBIDOR QUESO AMARILLO SABINO,119,1
2023,10,3,23197, CRCCHORRO, CREMA IMPERIAL              ,44,5
2023,10,3,23198, QUAM, ADOBERA FUNDIR MOY 1/4KG 139,34.75,6
2023,10,3,23198, CRCCHORRO, CREMA IMPERIAL              ,44,3
2023,10,3,23199, QUOSJ, QUESO OAXACA IMPERIAL ORO 1/2KG 122,61,3
2023,10,3,23199, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,3,23199, TOEIP, TOCINO ESPECIAL IMPERIAL 122 ,122,0.25
2023,10,3,23200, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,1.25
2023,10,3,23201, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,3.835
2023,10,3,23201, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,0.485
2023,10,3,23201, QUOSMM, QUESO OAXACA SAN MIGUEL 1/2K (PRO) 136,68,3
2023,10,3,23201, QUPCO, QUESO PANELA ORO 1K CUADRADA 85,85,1.17
2023,10,3,23201, RE, REQUESON IMPERIAL 37,37,0.5
2023,10,3,23201, CRIO, CREMA IMPERIAL ORO,59,3.5
2023,10,3,23201, JAR, JAMON AMERICANO RIOJA (PRO),71,3
2023,10,3,23202, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,1
2023,10,3,23203, CUMK, CUERITOS MEXICANO 1KG,22.5,1
2023,10,3,23204, QUCMI, QUESO CUBICADO MIXTO IMPERIAL (PRO),79.5,1
2023,10,3,23204, QUM, QUESO MOLIDO MONARCA ,76,0.5
2023,10,3,23204, CHRZG, CHILES RAJAS GRANEL (PRO),37,0.5
2023,10,3,23204, CRP, CREMA PURA,22,1
2023,10,3,23205, QU, QUESO PANELA IMPERIAL 69,45,1.892307692
2023,10,3,23205, REIO, REQUESON IMPERIAL ORO 47,47,1
2023,10,3,23205, CRCCHORRO, CREMA IMPERIAL              ,44,2
2023,10,3,23206, QUOIC, QUESO OAXACA IMPERIAL 1KG 89,89,1.39
2023,10,3,23206, QUOSC, QUESO OAXACA IMPERIAL ORO 1KG 122,122,0.975
2023,10,3,23206, CRCCHORRO, CREMA IMPERIAL              ,44,4
2023,10,3,23207, CUP1, CUERITOS PICADOS IMPERIAL 1KG,17.5,4
2023,10,3,23207, CRCCHORRO, CREMA IMPERIAL              ,44,1
2023,10,3,23208, JAR, JAMON AMERICANO RIOJA (PRO),71,0.5
2023,10,3,23209, QUM, QUESO MOLIDO MONARCA ,76,2
2023,10,3,23209, REIO, REQUESON IMPERIAL ORO 47,47,3
2023,10,3,23209, CHPR, CHICHARRON PRENSADO ROJO (PRO) 129,129,2.1
2023,10,3,23209, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,3,23210, REIO, REQUESON IMPERIAL ORO 47,47,0.25
2023,10,3,23211, QUAMK, ADOBERA FUNDIR MOY 1KG 139,139,1.93
2023,10,3,23211, ADFSK, ADOBERA FUNDIR SANDRITA 165,165,1.95
2023,10,3,23212, CRL4, CREMA LALA 4L CUBETA  (PRO),219,1
2023,10,3,23213, CRIO, CREMA IMPERIAL ORO,59,1
2023,10,3,23214, CRIO, CREMA IMPERIAL ORO,59,0.5
2023,10,3,23215, ADFSK, ADOBERA FUNDIR SANDRITA 165,165,2.41
2023,10,3,23215, ADMO1, ADOBERA MESA IMPERIAL ORO 1KG 105,105,6.25
2023,10,3,23215, CUE1, CUERITOS ENTEROS IMPERIAL 1KG,17.5,5
2023,10,3,23215, CRE, CREMA EXTRA,34,5
